was_home,team_top_6,opponent_team_top_6,GKP,DEF,MID,FWD,prev_value,diff_value,played_last_game,minutes_form,threat_form,bps_form,selected_form,transfers_balance_form,player_points_contribution_form,team_total_points_form,team_league_points_form,expected_points,opponent_team_league_points_form,team_form_difference,opponent_team_total_points_form,team_total_points_difference
True,False,False,False,False,True,False,59.0,-1.0,True,82.0,4.0,7.496401413819125,13607.0,-716.5,0.05612244897959183,38.5,1.5,2.0192192192192193,3.0,-1.5,65.5,-27.0
True,False,True,False,False,True,False,59.0,-1.0,False,45.0,2.0,3.329528477109873,15725.0,1338.0,0.02040816326530612,37.0,1.5,0.5,1.5,0.0,38.5,-1.5
False,False,False,False,False,True,False,59.0,-1.0,True,36.0,15.0,2.343855612091649,18033.0,3262.0,0.05263157894736842,22.0,0.0,0.5,0.5,-0.5,39.5,-17.5
False,False,False,False,False,True,False,59.0,-1.0,False,48.0,15.0,3.3410102555219834,16107.0,313.5,0.07437070938215103,21.0,0.0,1.6666666666666667,1.5,-1.5,30.5,-9.5
True,False,True,False,False,True,False,59.0,-1.0,False,26.5,3.0,3.92230442085143,13314.5,-1486.0,0.028405797101449276,49.0,1.5,1.0089798850574714,2.0,-0.5,74.0,-25.0
False,False,False,False,False,True,False,59.0,-1.0,True,59.5,5.0,5.14819398593539,12120.0,-505.0,0.03727891156462585,62.0,2.0,2.017528735632184,1.5,0.5,41.5,20.5
True,False,True,False,False,True,False,59.0,-1.0,True,85.5,6.0,7.5668998206059435,11848.5,-337.5,0.055612244897959184,44.5,0.5,2.4805555555555556,2.0,-1.5,40.5,4.0
False,False,False,False,False,True,False,59.0,-1.0,True,79.0,6.0,7.044622283651206,12300.0,72.5,0.04807692307692308,52.5,1.5,2.5142696809363474,1.5,0.0,33.5,19.0
True,False,True,False,False,True,False,59.0,-1.0,True,83.5,31.5,21.159608554605775,12239.5,-99.5,0.08557692307692308,68.5,3.0,5.801623376623376,3.0,0.0,67.5,1.0
False,False,False,False,False,True,False,59.0,-1.0,True,88.5,49.5,17.349781096847884,13140.0,837.0,0.0859375,68.0,3.0,5.950862068965517,0.0,3.0,20.5,47.5
True,False,True,False,False,True,False,59.0,-1.0,True,85.0,31.5,12.28339973423625,14832.5,1506.5,0.0734375,42.0,1.5,2.489613626921479,1.5,0.0,32.0,10.0
False,False,False,False,False,True,False,59.0,-1.0,True,86.5,11.5,14.3668863786576,14689.0,5.0,0.06807228915662651,51.5,1.5,2.4838353413654617,1.5,0.0,38.0,13.5
True,False,False,False,False,True,False,59.0,-1.0,True,86.5,23.0,14.237438553237801,14864.5,35.5,0.045850066934404285,68.5,2.0,3.0049196787148595,0.5,1.5,28.5,40.0
False,False,True,False,False,True,False,59.0,-1.0,True,77.5,26.0,14.458976302529674,15903.5,874.5,0.050505050505050504,60.0,2.0,3.0151857429718874,0.0,2.0,21.5,38.5
False,False,False,False,False,True,False,55.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,False,False,False,False,True,False,55.0,0.0,False,0.0,0.0,0.0,8618.5,0.0,0.0,16.5,0.5,0.0,0.5,0.0,25.5,-9.0
False,False,False,False,False,True,False,55.0,0.0,False,0.0,0.0,0.0,16944.5,-2114.0,0.0,40.0,2.0,0.0,3.0,-1.0,55.0,-15.0
True,False,False,False,False,True,False,55.0,0.0,False,0.0,0.0,0.0,13425.5,-5346.0,0.0,40.5,2.0,0.0,0.5,1.5,32.0,8.5
True,False,False,False,False,True,False,55.0,0.0,False,0.0,0.0,0.0,9078.0,-4492.0,0.0,33.0,1.0,0.0,0.0,1.0,25.5,7.5
False,False,True,False,False,True,False,54.0,-1.0,False,0.0,0.0,0.0,7329.0,-1933.0,0.0,28.5,0.5,0.0,3.0,-2.5,45.5,-17.0
True,False,False,False,False,True,False,54.0,-1.0,False,0.0,0.0,0.0,6395.5,-1005.5,0.0,22.0,0.0,0.0,0.5,-0.5,28.0,-6.0
False,False,False,False,False,True,False,54.0,-1.0,False,0.0,0.0,0.0,5877.5,-549.5,0.0,46.5,1.5,0.0,3.0,-1.5,60.0,-13.5
True,False,False,False,False,True,False,54.0,-1.0,False,0.0,0.0,0.0,5579.5,-315.0,0.0,60.0,3.0,0.0,0.0,3.0,26.0,34.0
False,False,True,False,False,True,False,54.0,-1.0,True,40.5,4.5,5.166872936709252,5451.0,-164.5,0.02,60.5,3.0,0.75,2.0,1.0,41.0,19.5
True,False,False,False,False,True,False,54.0,-1.0,True,85.5,19.0,8.300739787662867,5627.5,122.5,0.04631578947368421,56.5,1.5,2.533333333333333,3.0,-1.5,62.5,-6.0
False,False,True,False,False,True,False,54.0,-1.0,True,90.0,16.5,11.29638797187078,6100.0,397.0,0.046723952738990326,43.5,1.5,2.0,3.0,-1.5,69.0,-25.5
True,False,False,False,False,True,False,54.0,-1.0,True,90.0,5.5,11.54102369747033,6363.0,200.0,0.04925431711145997,50.5,2.0,2.5,1.5,0.5,34.5,16.0
False,False,True,False,False,True,False,54.0,-1.0,True,90.0,11.0,10.58129416532945,6551.5,129.5,0.051573426573426576,59.0,2.0,3.0,3.0,-1.0,74.5,-15.5
True,False,False,False,False,True,False,54.0,-1.0,True,90.0,25.0,7.207210614310099,7034.0,413.5,0.04195804195804196,46.0,1.5,2.0,1.5,0.0,28.5,17.5
True,False,False,False,False,True,False,54.0,-1.0,True,90.0,18.0,9.981253839484411,9200.5,2022.5,0.0478021978021978,30.5,0.5,1.5,0.0,0.5,20.0,10.5
False,False,True,False,False,True,False,54.0,-1.0,True,90.0,3.5,15.248920331649911,11694.5,2365.0,0.10669642857142857,33.5,1.0,3.5,1.5,-0.5,35.5,-2.0
True,False,True,False,False,True,False,54.0,-1.0,True,90.0,7.0,15.315134132386373,12586.0,834.5,0.12160326086956522,27.5,0.5,3.5,3.0,-2.5,69.0,-41.5
False,False,False,False,False,True,False,54.0,-1.0,False,71.0,4.5,12.014394344723506,12923.0,229.0,0.06270903010033445,24.5,0.0,1.4715811965811967,0.0,0.0,23.5,1.0
False,False,False,False,False,True,False,54.0,-1.0,True,63.0,1.5,7.44029735175581,12040.0,-933.0,0.02658371040723982,47.0,1.5,1.0314449064449065,0.5,1.0,23.5,23.5
True,False,False,False,False,True,False,54.0,-1.0,True,72.5,1.0,6.536671881678243,10944.0,-1161.5,0.050831202046035806,45.5,1.5,1.5109916254282454,1.5,0.0,32.5,13.0
True,False,False,False,False,True,False,54.0,-1.0,True,66.0,0.0,9.140996813573638,10670.0,-400.0,0.06620553359683795,22.5,0.0,1.4705610713461095,0.5,-0.5,35.5,-13.0
False,False,False,False,False,True,False,54.0,-1.0,True,75.5,2.0,8.39282971153494,10336.5,-464.5,0.03701298701298701,46.0,1.5,1.4577413479052823,2.0,-0.5,46.0,0.0
False,False,False,False,False,True,False,54.0,-1.0,False,73.0,3.0,5.588491337691199,9906.5,-559.5,0.03214285714285714,49.0,1.5,1.4628968253968253,0.5,1.0,32.0,17.0
True,False,False,False,False,True,False,54.0,-1.0,True,73.0,1.0,10.548153660090353,9503.5,-490.5,0.03826530612244898,38.5,1.5,1.4628968253968253,3.0,-1.5,65.5,-27.0
True,False,True,False,False,True,False,54.0,-1.0,True,90.0,8.5,24.479094502784232,10469.0,614.5,0.2004081632653061,37.0,1.5,5.5,1.5,0.0,38.5,-1.5
False,False,False,False,False,True,False,54.0,-1.0,True,76.0,8.5,17.82315174410106,11603.0,1651.0,0.2326315789473684,22.0,0.0,5.025806451612904,0.5,-0.5,39.5,-17.5
False,False,False,False,False,True,False,54.0,-1.0,True,62.0,0.0,13.735178864404169,12863.5,2153.0,0.11784897025171624,21.0,0.0,2.5,1.5,-1.5,30.5,-9.5
True,False,True,False,False,True,False,54.0,-1.0,False,32.0,1.0,6.7223581886448125,13933.5,1440.0,0.07188405797101449,49.0,1.5,8.774193548387096,2.0,-0.5,74.0,-25.0
False,False,False,False,False,True,False,54.0,-1.0,False,8.0,2.0,2.932346949782848,13239.5,-392.0,0.016870748299319727,62.0,2.0,2.2857142857142856,1.5,0.5,41.5,20.5
True,False,True,False,False,True,False,54.0,-1.0,True,52.0,2.0,10.61145489451542,12565.0,-727.0,0.07270408163265306,44.5,0.5,3.3015873015873014,2.0,-1.5,40.5,4.0
False,False,False,False,False,True,False,54.0,-1.0,True,78.5,10.0,3.204432467482161,13029.5,-15.0,0.07788461538461539,52.5,1.5,3.352197346600332,1.5,0.0,33.5,19.0
True,False,True,False,False,True,False,54.0,-1.0,True,78.5,19.0,8.765339593590141,12828.0,-203.0,0.036217948717948714,68.5,3.0,2.479975124378109,3.0,0.0,67.5,1.0
False,False,False,False,False,True,False,54.0,-1.0,True,90.0,11.0,7.4792289222676835,12280.0,-265.5,0.03645833333333333,68.0,3.0,2.5,0.0,3.0,20.5,47.5
True,False,True,False,False,True,False,54.0,-1.0,True,90.0,11.5,10.673316879459794,12640.0,218.0,0.065625,42.0,1.5,2.0,1.5,0.0,32.0,10.0
False,False,False,False,False,True,False,54.0,-1.0,False,45.0,10.5,5.18568630696657,12059.0,-565.5,0.05,51.5,1.5,0.5,1.5,0.0,38.0,13.5
True,False,False,False,False,True,False,54.0,-1.0,False,0.0,0.0,1.0877381080799886,11029.5,-1035.5,0.0,68.5,2.0,0.0,0.5,1.5,28.5,40.0
False,False,True,False,False,True,False,54.0,-1.0,False,0.0,0.0,0.0,10440.0,-617.5,0.0,60.0,2.0,0.0,0.0,2.0,21.5,38.5
True,False,False,True,False,False,False,45.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,False,True,True,False,False,False,45.0,0.0,False,0.0,0.0,0.0,5628.0,0.0,0.0,11.0,0.0,0.0,1.5,-1.5,22.5,-11.5
True,False,False,True,False,False,False,45.0,0.0,False,0.0,0.0,0.0,12278.5,-526.5,0.0,27.0,0.0,0.0,0.5,-0.5,41.0,-14.0
False,False,False,True,False,False,False,45.0,0.0,False,0.0,0.0,0.0,12736.5,-1380.0,0.0,43.0,1.5,0.0,1.5,0.0,34.5,8.5
False,False,True,True,False,False,False,45.0,0.0,False,0.0,0.0,0.0,11796.5,-1424.5,0.0,45.5,2.0,0.0,2.0,0.0,42.0,3.5
True,False,False,True,False,False,False,45.0,0.0,False,0.0,0.0,0.0,11094.0,-1035.0,0.0,29.0,0.5,0.0,1.5,-1.0,37.0,-8.0
False,False,False,True,False,False,False,44.0,-1.0,False,0.0,0.0,0.0,10610.0,-710.0,0.0,28.0,0.5,0.0,0.0,0.5,22.0,6.0
True,False,True,True,False,False,False,44.0,-1.0,False,0.0,0.0,0.0,10306.0,-456.5,0.0,26.5,0.5,0.0,3.0,-2.5,62.5,-36.0
False,False,False,True,False,False,False,44.0,-1.0,False,0.0,0.0,0.0,10046.0,-363.5,0.0,19.5,0.0,0.0,0.0,0.0,24.0,-4.5
True,False,False,True,False,False,False,44.0,-1.0,False,0.0,0.0,0.0,9803.5,-325.0,0.0,24.0,0.0,0.0,2.0,-2.0,64.5,-40.5
False,False,False,True,False,False,False,44.0,-1.0,True,45.0,0.0,7.463260908580031,9591.0,-270.5,0.03571428571428571,20.5,0.0,0.25,0.0,0.0,22.0,-1.5
False,False,True,True,False,False,False,44.0,-1.0,True,90.0,0.0,11.989957471068585,9639.0,-58.5,0.08834586466165413,16.5,0.0,1.5,2.0,-2.0,46.0,-29.5
True,False,False,True,False,False,False,44.0,-1.0,True,90.0,0.0,15.870484964838475,9834.5,50.5,0.10526315789473684,19.0,0.0,2.0,0.5,-0.5,24.5,-5.5
False,False,True,True,False,False,False,44.0,-1.0,True,90.0,0.0,19.333813083160234,10474.0,381.0,0.08596491228070174,32.0,1.5,2.5,0.5,1.0,38.0,-6.0
True,False,False,True,False,False,False,44.0,-1.0,True,90.0,0.0,21.341010255521986,11249.0,538.0,0.11666666666666667,31.5,1.5,3.0,2.0,-0.5,47.0,-15.5
False,False,True,True,False,False,False,44.0,-1.0,True,90.0,0.0,19.051819456012957,11877.5,482.5,0.12745098039215685,26.0,0.5,3.0,1.0,-0.5,34.5,-8.5
True,False,False,True,False,False,False,44.0,-1.0,True,90.0,0.0,18.536671881678245,12757.5,657.0,0.11078431372549019,24.5,0.5,2.5,3.0,-2.5,49.5,-25.0
False,False,False,True,False,False,False,44.0,-1.0,True,90.0,0.0,14.825929890928998,13711.5,666.5,0.09791666666666667,15.5,0.0,1.5,1.5,-1.5,44.0,-28.5
True,False,False,True,False,False,False,44.0,-1.0,True,90.0,0.0,17.71074199074925,14446.5,491.0,0.08388157894736842,36.5,0.5,3.5,1.5,-1.0,46.0,-9.5
True,False,False,True,False,False,False,44.0,-1.0,True,90.0,0.0,19.152545801727477,15975.5,1137.0,0.11323763955342903,45.0,1.0,5.0,0.0,1.0,27.0,18.0
False,False,True,True,False,False,False,44.0,-1.0,True,90.0,0.0,26.618652066877175,20777.0,3583.5,0.13955342902711323,45.0,2.0,6.500000000000001,0.5,1.5,27.5,17.5
False,False,False,True,False,False,False,44.0,-1.0,True,90.0,0.0,22.952599569520864,24383.0,3294.5,0.10526315789473684,38.0,1.5,5.0,3.0,-1.5,52.0,-14.0
True,False,True,True,False,False,False,44.0,-1.0,True,90.0,0.0,14.494962164338435,25013.5,1019.0,0.04904306220095694,20.5,0.0,1.0,1.5,-1.5,50.0,-29.5
True,False,False,True,False,False,False,44.0,-1.0,True,90.0,0.0,12.917952605059345,25267.5,-14.5,0.07535885167464115,20.5,0.0,1.5,0.0,0.0,27.5,-7.0
False,False,False,True,False,False,False,44.0,-1.0,True,90.0,0.0,14.837411669341108,26099.5,542.5,0.07346491228070175,33.5,1.5,2.0,0.5,1.0,34.5,-1.0
True,False,True,True,False,False,False,44.0,-1.0,True,90.0,0.0,15.844608841702861,26568.5,370.0,0.07965686274509803,32.5,1.5,2.0,2.0,-0.5,51.0,-18.5
False,False,False,True,False,False,False,44.0,-1.0,True,90.0,0.0,16.000000000000004,25551.5,-1047.0,0.1213235294117647,16.5,0.0,2.0,1.0,-1.0,37.5,-21.0
False,False,False,True,False,False,False,44.0,-1.0,True,90.0,0.0,16.000000000000004,25067.0,-667.0,0.10416666666666666,20.0,0.0,2.0,0.0,0.0,24.0,-4.0
True,False,True,True,False,False,False,44.0,-1.0,True,90.0,0.0,11.981321049226139,24929.0,-272.5,0.07107843137254902,20.5,0.0,1.5,1.5,-1.5,35.5,-15.0
False,False,False,True,False,False,False,44.0,-1.0,True,90.0,0.0,14.136644997781554,24566.0,-466.5,0.0664488017429194,22.0,0.0,1.5,1.5,-1.5,35.5,-13.5
True,False,True,True,False,False,False,44.0,-1.0,True,90.0,0.0,16.952532359779134,24026.0,-584.5,0.07703703703703704,26.0,0.0,2.0,2.0,-2.0,52.0,-26.0
True,False,True,True,False,False,False,44.0,-1.0,True,90.0,0.0,15.625916448980654,25265.0,-189.5,0.07703703703703704,26.0,0.0,2.0,3.0,-3.0,52.5,-26.5
False,False,False,True,False,False,False,44.0,-1.0,True,90.0,0.0,16.607170288465063,25028.0,-201.0,0.09259259259259259,22.5,0.0,2.0,0.0,0.0,28.5,-6.0
True,False,False,True,False,False,False,44.0,-1.0,True,90.0,0.0,15.966926704502637,23343.0,-515.0,0.07729468599033816,20.5,0.0,1.5,3.0,-3.0,68.0,-47.5
False,False,False,True,False,False,False,44.0,-1.0,True,90.0,0.0,19.82586268118727,22648.5,-650.0,0.06227967097532315,48.5,1.5,3.5,1.5,0.0,55.0,-6.5
True,False,False,True,False,False,False,44.0,-1.0,True,90.0,0.0,25.248920331649913,21989.0,-365.0,0.10611431103234382,67.5,3.0,7.0,1.5,1.5,45.0,22.5
False,False,False,True,False,False,False,44.0,-1.0,True,90.0,0.0,33.926589026901794,24683.5,2406.5,0.1452839154193395,65.0,3.0,9.5,3.0,0.0,46.5,18.5
True,False,False,True,False,False,False,44.0,-1.0,True,90.0,0.0,25.51521478407645,29627.0,4280.5,0.1478919631093544,45.5,1.5,7.0,0.5,1.0,33.0,12.5
True,False,False,False,True,False,False,50.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,False,True,False,True,False,False,50.0,0.0,True,35.0,1.0,9.75964888045081,4030.5,0.0,0.045454545454545456,11.0,0.0,0.5,1.5,-1.5,22.5,-11.5
True,False,False,False,True,False,False,50.0,0.0,True,77.0,6.0,16.253272147441997,7978.5,-647.5,0.061079545454545456,27.0,0.0,1.5583333333333331,0.5,-0.5,41.0,-14.0
False,False,False,False,True,False,False,50.0,0.0,True,77.5,6.5,13.329528477109875,8057.0,-736.0,0.02488425925925926,43.0,1.5,1.0070841716968477,1.5,0.0,34.5,8.5
False,False,True,False,True,False,False,50.0,0.0,False,35.5,1.5,4.88059470351162,8102.0,-328.5,0.009259259259259259,45.5,2.0,0.25,2.0,0.0,42.0,3.5
True,False,False,False,True,False,False,50.0,0.0,False,0.0,0.0,0.7769557914857061,7550.0,-753.0,0.0,29.0,0.5,0.0,1.5,-1.0,37.0,-8.0
False,False,False,False,True,False,False,49.0,-1.0,False,0.0,0.0,0.0,6865.0,-808.0,0.0,28.0,0.5,0.0,0.0,0.5,22.0,6.0
True,False,True,False,True,False,False,49.0,-1.0,True,45.0,0.0,5.166872936709252,6373.5,-573.0,0.027777777777777776,26.5,0.5,0.25,3.0,-2.5,62.5,-36.0
False,False,False,False,True,False,False,49.0,-1.0,False,45.0,0.0,3.133866850953614,5779.5,-638.0,0.027777777777777776,19.5,0.0,0.25,0.0,0.0,24.0,-4.5
True,False,False,False,True,False,False,49.0,-1.0,False,0.0,0.0,0.6992602123371355,5089.0,-705.5,0.0,24.0,0.0,0.0,2.0,-2.0,64.5,-40.5
False,False,False,False,True,False,False,48.0,-2.0,False,0.0,0.0,0.0,4616.0,-486.0,0.0,20.5,0.0,0.0,0.0,0.0,22.0,-1.5
False,False,True,False,True,False,False,48.0,-2.0,False,0.0,0.0,0.0,4371.5,-252.5,0.0,16.5,0.0,0.0,2.0,-2.0,46.0,-29.5
True,False,False,False,True,False,False,48.0,-2.0,False,0.0,0.0,0.0,4185.0,-190.5,0.0,19.0,0.0,0.0,0.5,-0.5,24.5,-5.5
False,False,True,False,True,False,False,48.0,-2.0,False,0.0,0.0,0.0,4051.5,-140.5,0.0,32.0,1.5,0.0,0.5,1.0,38.0,-6.0
True,False,False,False,True,False,False,48.0,-2.0,False,0.0,0.0,0.0,3998.5,-69.0,0.0,31.5,1.5,0.0,2.0,-0.5,47.0,-15.5
False,False,True,False,True,False,False,48.0,-2.0,False,6.5,0.5,1.1481939859353893,3996.0,-25.0,0.014705882352941176,26.0,0.5,0.25,1.0,-0.5,34.5,-8.5
True,False,False,False,True,False,False,48.0,-2.0,True,51.5,4.0,5.863287792476722,3987.0,-30.5,0.014705882352941176,24.5,0.5,1.9807692307692308,3.0,-2.5,49.5,-25.0
False,False,False,False,True,False,False,48.0,-2.0,True,90.0,5.5,12.47480989673387,4009.5,-11.0,0.03125,15.5,0.0,0.5,1.5,-1.5,44.0,-28.5
True,False,False,False,True,False,False,48.0,-2.0,True,90.0,3.0,20.62300388266926,4058.5,6.5,0.08388157894736842,36.5,0.5,3.5,1.5,-1.0,46.0,-9.5
True,False,False,False,True,False,False,48.0,-2.0,True,90.0,1.0,15.689284893147448,4152.5,42.0,0.08293460925039872,45.0,1.0,4.0,0.0,1.0,27.0,18.0
False,False,True,False,True,False,False,48.0,-2.0,True,90.0,12.5,20.350985574711675,4270.5,57.0,0.09170653907496013,45.0,2.0,4.5,0.5,1.5,27.5,17.5
False,False,False,False,True,False,False,48.0,-2.0,True,90.0,14.0,14.997221853172066,4503.0,149.5,0.06140350877192982,38.0,1.5,3.5,3.0,-1.5,52.0,-14.0
True,False,True,False,True,False,False,48.0,-2.0,False,75.0,1.5,10.320824845525703,4709.0,100.0,-0.022727272727272728,20.5,0.0,-0.625,1.5,-1.5,50.0,-29.5
True,False,False,False,True,False,False,48.0,-2.0,True,75.0,10.0,9.000000000000002,4676.0,-105.5,0.003588516746411481,20.5,0.0,-0.20833333333333331,0.0,0.0,27.5,-7.0
False,False,False,False,True,False,False,48.0,-2.0,True,83.0,11.0,18.185551887483115,4695.0,-38.5,0.06798245614035087,33.5,1.5,2.6453216374269006,0.5,1.0,34.5,-1.0
True,False,True,False,True,False,False,48.0,-2.0,True,83.0,6.0,16.293609825042843,4705.5,-24.5,0.07107843137254902,32.5,1.5,2.6453216374269006,2.0,-0.5,51.0,-18.5
False,False,False,False,True,False,False,48.0,-2.0,True,85.0,12.0,11.86184854299603,4640.5,-90.0,0.029411764705882353,16.5,0.0,0.47222222222222227,1.0,-1.0,37.5,-21.0
False,False,False,False,True,False,False,48.0,-2.0,True,85.0,8.0,7.284906193458669,4697.5,-17.5,0.0,20.0,0.0,0.0,0.0,0.0,24.0,-4.0
True,False,True,False,True,False,False,48.0,-2.0,True,90.0,1.0,9.981253839484411,4736.5,-4.5,0.029411764705882353,20.5,0.0,0.5,1.5,-1.5,35.5,-15.0
False,False,False,False,True,False,False,48.0,-2.0,True,90.0,9.0,11.804338373843743,4701.5,-41.5,0.04793028322440087,22.0,0.0,1.0,1.5,-1.5,35.5,-13.5
True,False,True,False,True,False,False,48.0,-2.0,True,90.0,17.5,13.799986558051657,4691.0,-35.5,0.018518518518518517,26.0,0.0,0.5,2.0,-2.0,52.0,-26.0
True,False,True,False,True,False,False,48.0,-2.0,True,90.0,8.5,9.600040325845038,4784.0,4.0,0.0,26.0,0.0,0.0,3.0,-3.0,52.5,-26.5
False,False,False,False,True,False,False,48.0,-2.0,True,90.0,2.0,15.884812099820252,4832.5,9.5,0.027777777777777776,22.5,0.0,0.5,0.0,0.0,28.5,-6.0
True,False,False,False,True,False,False,48.0,-2.0,True,90.0,14.0,16.73819178284901,4793.0,-7.0,0.027777777777777776,20.5,0.0,0.5,3.0,-3.0,68.0,-47.5
False,False,False,False,True,False,False,48.0,-2.0,True,90.0,13.0,18.988451011846166,4793.0,-9.0,0.04054054054054054,48.5,1.5,3.0,1.5,0.0,55.0,-6.5
True,False,False,False,True,False,False,48.0,-2.0,True,90.0,11.0,25.126602468850137,4876.5,59.5,0.11431103234381923,67.5,3.0,7.500000000000001,1.5,1.5,45.0,22.5
False,False,False,False,True,False,False,48.0,-2.0,True,90.0,13.0,23.78565942306988,6465.5,1417.0,0.1172487526728439,65.0,3.0,7.500000000000001,3.0,0.0,46.5,18.5
True,False,False,False,True,False,False,48.0,-2.0,True,90.0,16.0,14.732400717576231,9278.5,2516.5,0.08893280632411067,45.5,1.5,4.0,0.5,1.0,33.0,12.5
True,False,False,False,True,False,False,45.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,False,True,False,True,False,False,45.0,0.0,False,0.0,0.0,0.0,18846.0,0.0,0.0,11.0,0.0,0.0,1.5,-1.5,22.5,-11.5
True,False,False,False,True,False,False,45.0,0.0,True,45.0,0.5,8.037357901547725,38996.5,-2492.0,0.015625,27.0,0.0,0.25,0.5,-0.5,41.0,-14.0
False,False,False,False,True,False,False,45.0,0.0,True,90.0,7.5,10.04177692708154,40151.0,-3582.5,0.02488425925925926,43.0,1.5,1.0,1.5,0.0,34.5,8.5
False,False,True,False,True,False,False,45.0,0.0,True,90.0,8.0,12.258962860581327,39759.0,-1844.0,0.022772772772772773,45.5,2.0,1.0,2.0,0.0,42.0,3.5
True,False,False,False,True,False,False,45.0,0.0,False,45.0,1.0,5.574164202709423,38530.5,-2047.0,0.013513513513513514,29.0,0.5,0.25,1.5,-1.0,37.0,-8.0
False,False,False,False,True,False,False,45.0,0.0,True,45.0,3.0,6.2546110447892405,36665.5,-2360.0,0.014285714285714285,28.0,0.5,0.25,0.0,0.5,22.0,6.0
True,False,True,False,True,False,False,45.0,0.0,False,48.5,3.0,4.282060836889004,35268.5,-1711.5,0.04206349206349206,26.5,0.5,3.7337301587301583,3.0,-2.5,62.5,-36.0
False,False,False,False,True,False,False,45.0,0.0,False,3.5,0.0,1.3956750681046053,33124.5,-2255.0,0.027777777777777776,19.5,0.0,0.25,0.0,0.0,24.0,-4.5
True,False,False,False,True,False,False,45.0,0.0,False,0.0,0.0,0.15539115829714123,29689.5,-3445.0,0.0,24.0,0.0,0.0,2.0,-2.0,64.5,-40.5
False,False,False,False,True,False,False,45.0,0.0,True,45.0,1.5,10.907842866386199,27399.0,-2374.5,0.03571428571428571,20.5,0.0,0.25,0.0,0.0,22.0,-1.5
False,False,True,False,True,False,False,45.0,0.0,False,67.5,1.5,4.893650150887878,26844.5,-720.5,-0.016917293233082706,16.5,0.0,-1.125,2.0,-2.0,46.0,-29.5
True,False,False,False,True,False,False,45.0,0.0,False,22.5,0.0,0.4315937201716369,26356.0,-599.0,-0.05263157894736842,19.0,0.0,-0.5,0.5,-0.5,24.5,-5.5
False,False,True,False,True,False,False,45.0,0.0,False,0.0,0.0,-0.23308673744571184,25801.5,-615.5,0.0,32.0,1.5,0.0,0.5,1.0,38.0,-6.0
True,False,False,False,True,False,False,45.0,0.0,False,0.0,0.0,0.0,25544.0,-349.5,0.0,31.5,1.5,0.0,2.0,-0.5,47.0,-15.5
False,False,True,False,True,False,False,45.0,0.0,False,0.0,0.0,0.0,25260.5,-337.5,0.0,26.0,0.5,0.0,1.0,-0.5,34.5,-8.5
True,False,False,False,True,False,False,45.0,0.0,False,0.0,0.0,0.0,24697.0,-571.5,0.0,24.5,0.5,0.0,3.0,-2.5,49.5,-25.0
False,False,False,False,True,False,False,45.0,0.0,False,0.0,0.0,0.0,24145.5,-598.5,0.0,15.5,0.0,0.0,1.5,-1.5,44.0,-28.5
True,False,False,False,True,False,False,45.0,0.0,False,0.0,0.0,0.0,23898.5,-345.0,0.0,36.5,0.5,0.0,1.5,-1.0,46.0,-9.5
True,False,False,False,True,False,False,45.0,0.0,False,0.0,0.0,0.0,23666.5,-299.5,0.0,45.0,1.0,0.0,0.0,1.0,27.0,18.0
False,False,True,False,True,False,False,45.0,0.0,False,0.0,0.0,0.0,23341.5,-385.0,0.0,45.0,2.0,0.0,0.5,1.5,27.5,17.5
False,False,False,False,True,False,False,45.0,0.0,False,17.0,0.0,0.0,23059.0,-344.5,-0.02631578947368421,38.0,1.5,-0.25,3.0,-1.5,52.0,-14.0
True,False,True,False,True,False,False,45.0,0.0,False,17.0,0.0,0.0,22822.5,-344.0,-0.02631578947368421,20.5,0.0,-0.25,1.5,-1.5,50.0,-29.5
True,False,False,False,True,False,False,45.0,0.0,False,0.0,0.0,0.0,22511.0,-425.0,0.0,20.5,0.0,0.0,0.0,0.0,27.5,-7.0
False,False,False,False,True,False,False,45.0,0.0,False,0.0,0.0,0.0,22282.0,-309.5,0.0,33.5,1.5,0.0,0.5,1.0,34.5,-1.0
True,False,True,False,True,False,False,45.0,0.0,False,14.0,1.0,2.2963879718707787,22179.5,-165.0,0.029411764705882353,32.5,1.5,0.25,2.0,-0.5,51.0,-18.5
False,False,False,False,True,False,False,45.0,0.0,False,14.0,1.0,1.3928297115349395,21957.5,-257.0,0.029411764705882353,16.5,0.0,0.25,1.0,-1.0,37.5,-21.0
False,False,False,False,True,False,False,45.0,0.0,False,0.0,0.0,0.31078231659428246,21748.5,-266.5,0.0,20.0,0.0,0.0,0.0,0.0,24.0,-4.0
True,False,True,False,True,False,False,45.0,0.0,False,0.0,0.0,0.0,21719.5,-93.0,0.0,20.5,0.0,0.0,1.5,-1.5,35.5,-15.0
False,False,False,False,True,False,False,45.0,0.0,False,0.0,0.0,0.0,21689.5,-70.5,0.0,22.0,0.0,0.0,1.5,-1.5,35.5,-13.5
